timestamp,solar_irradiation,wind_speed,temperature,pv_potential_per_mw,wind_potential_per_mw,month,hour,season,location
2023-03-04 08:00:00,657.35,3.17,30.28,0.0965200152,6.739368998628251e-06,3,8,2,Moomba
2023-03-04 09:00:00,847.25,2.84,34.28,0.12237001199999999,0.0,3,9,2,Moomba
2023-03-04 00:00:00,977.72,2.06,35.75,0.0,0.0,3,0,2,Moomba
2023-03-04 01:00:00,1034.12,1.77,36.81,0.0,0.0,3,1,2,Moomba
2023-03-04 02:00:00,1021.0,1.76,37.57,0.0,0.0,3,2,2,Moomba
2023-03-04 03:00:00,876.83,1.94,38.04,0.0,0.0,3,3,2,Moomba
2023-03-04 04:00:00,685.03,2.24,38.04,0.0,0.0,3,4,2,Moomba
2023-03-04 05:00:00,456.62,2.54,37.54,0.0,0.0,3,5,2,Moomba
2023-03-04 06:00:00,222.15,2.71,36.47,0.031793663699999995,0.0,3,6,2,Moomba
2023-03-04 07:00:00,57.12,1.44,32.92,0.00829656576,0.0,3,7,2,Moomba
2023-03-04 08:00:00,0.0,1.54,29.73,0.0,0.0,3,8,2,Moomba
2023-03-04 09:00:00,0.0,1.71,28.61,0.0,0.0,3,9,2,Moomba
2023-03-04 00:00:00,0.0,1.76,27.64,0.0,0.0,3,0,2,Moomba
2023-03-04 01:00:00,0.0,1.76,26.73,0.0,0.0,3,1,2,Moomba
2023-03-04 02:00:00,0.0,1.73,25.9,0.0,0.0,3,2,2,Moomba
2023-03-04 03:00:00,0.0,1.71,25.16,0.0,0.0,3,3,2,Moomba
2023-03-05 00:00:00,0.0,1.7,24.47,0.0,0.0,3,0,2,Moomba
2023-03-05 01:00:00,0.0,1.66,23.83,0.0,0.0,3,1,2,Moomba
2023-03-05 02:00:00,0.0,1.62,23.23,0.0,0.0,3,2,2,Moomba
2023-03-05 03:00:00,0.0,1.58,22.66,0.0,0.0,3,3,2,Moomba
2023-03-05 04:00:00,0.0,1.53,22.11,0.0,0.0,3,4,2,Moomba
2023-03-05 05:00:00,8.43,1.45,21.83,0.0,0.0,3,5,2,Moomba
2023-03-05 06:00:00,172.65,2.08,25.21,0.0258757461,0.0,3,6,2,Moomba
2023-03-05 07:00:00,422.6,2.08,28.1,0.062603964,0.0,3,7,2,Moomba
2023-03-05 08:00:00,657.88,1.16,32.72,0.09563469983999999,0.0,3,8,2,Moomba
2023-03-05 09:00:00,776.56,0.93,36.38,0.11118164831999998,0.0,3,9,2,Moomba
2023-03-05 00:00:00,893.17,2.24,38.1,0.0,0.0,3,0,2,Moomba
2023-03-05 01:00:00,947.54,2.98,39.16,0.0,0.0,3,1,2,Moomba
2023-03-05 02:00:00,1025.97,3.38,39.82,0.0,7.527023319615905e-05,3,2,2,Moomba
2023-03-05 03:00:00,939.45,3.55,40.13,0.0,0.00022822359396433445,3,3,2,Moomba
2023-03-05 04:00:00,722.33,3.54,40.05,0.0,0.00021600000000000005,3,4,2,Moomba
2023-03-05 05:00:00,523.15,3.42,39.52,0.0,0.0001016296296296296,3,5,2,Moomba
2023-03-05 06:00:00,268.02,3.1,38.49,0.03803364611999999,1.3717421124828566e-06,3,6,2,Moomba
2023-03-05 07:00:00,65.32,1.35,34.59,0.009422148719999997,0.0,3,7,2,Moomba
2023-03-05 08:00:00,0.0,1.38,31.89,0.0,0.0,3,8,2,Moomba
2023-03-05 09:00:00,0.0,1.42,30.74,0.0,0.0,3,9,2,Moomba
2023-03-05 00:00:00,0.0,1.43,29.62,0.0,0.0,3,0,2,Moomba
2023-03-05 01:00:00,0.0,1.4,28.87,0.0,0.0,3,1,2,Moomba
2023-03-05 02:00:00,0.0,1.33,28.6,0.0,0.0,3,2,2,Moomba
2023-03-05 03:00:00,0.0,1.23,28.39,0.0,0.0,3,3,2,Moomba
2023-03-06 00:00:00,0.0,1.24,27.72,0.0,0.0,3,0,2,Moomba
2023-03-06 01:00:00,0.0,1.38,26.22,0.0,0.0,3,1,2,Moomba
2023-03-06 02:00:00,0.0,1.8,24.55,0.0,0.0,3,2,2,Moomba
2023-03-06 03:00:00,0.0,2.44,23.73,0.0,0.0,3,3,2,Moomba
2023-03-06 04:00:00,0.0,2.76,22.85,0.0,0.0,3,4,2,Moomba
2023-03-06 05:00:00,7.7,2.86,22.09,0.0,0.0,3,5,2,Moomba
2023-03-06 06:00:00,166.73,4.37,23.81,0.025128545220000003,0.0035272331961591226,3,6,2,Moomba
2023-03-06 07:00:00,395.85,4.66,26.45,0.0590331105,0.006274754458161867,3,7,2,Moomba
2023-03-06 08:00:00,636.72,3.79,29.83,0.09366278544,0.0006763223593964337,3,8,2,Moomba
2023-03-06 09:00:00,818.9,2.03,33.59,0.11861438939999999,0.0,3,9,2,Moomba
2023-03-06 00:00:00,950.12,1.92,37.13,0.0,0.0,3,0,2,Moomba
2023-03-06 01:00:00,1002.12,2.93,38.99,0.0,0.0,3,1,2,Moomba
2023-03-06 02:00:00,986.83,3.31,39.95,0.0,4.08655692729767e-05,3,2,2,Moomba
2023-03-06 03:00:00,898.7,3.6,40.36,0.0,0.00029629629629629646,3,3,2,Moomba
2023-03-06 04:00:00,745.45,4.01,40.18,0.0,0.0014133072702331951,3,4,2,Moomba
2023-03-06 05:00:00,542.22,4.44,39.34,0.0,0.004096000000000002,3,5,2,Moomba
2023-03-06 06:00:00,305.98,4.69,37.75,0.043556252999999996,0.006621137174211253,3,6,2,Moomba
2023-03-06 07:00:00,77.8,4.01,34.84,0.011210668799999999,0.0014133072702331951,3,7,2,Moomba
2023-03-06 08:00:00,0.0,4.29,32.09,0.0,0.002944703703703704,3,8,2,Moomba
2023-03-06 09:00:00,0.0,4.92,30.99,0.0,0.009709037037037035,3,9,2,Moomba
2023-03-06 00:00:00,0.0,5.39,30.1,0.0,0.0187269122085048,3,0,2,Moomba
2023-03-06 01:00:00,0.0,5.41,28.86,0.0,0.0192009890260631,3,1,2,Moomba
2023-03-06 02:00:00,0.0,4.96,27.7,0.0,0.01032858161865569,3,2,2,Moomba
2023-03-06 03:00:00,0.0,4.45,26.75,0.0,0.004181927297668039,3,3,2,Moomba
2023-03-07 00:00:00,0.0,4.05,25.75,0.0,0.0015879629629629618,3,0,2,Moomba
2023-03-07 01:00:00,0.0,3.88,24.76,0.0,0.0009348038408779147,3,1,2,Moomba
2023-03-07 02:00:00,0.0,3.73,23.88,0.0,0.000533631001371742,3,2,2,Moomba
2023-03-07 03:00:00,0.0,3.54,23.06,0.0,0.00021600000000000005,3,3,2,Moomba
2023-03-07 04:00:00,0.0,3.39,22.31,0.0,8.137037037037046e-05,3,4,2,Moomba
2023-03-07 05:00:00,6.65,3.5,21.72,0.0,0.0001714677640603566,3,5,2,Moomba
2023-03-07 06:00:00,152.68,4.99,22.72,0.02311086624,0.010810149519890266,3,6,2,Moomba
2023-03-07 07:00:00,387.17,5.66,25.12,0.05804762375999999,0.025817689986282585,3,7,2,Moomba
2023-03-07 08:00:00,607.45,5.0,27.58,0.09017716740000001,0.010973936899862823,3,8,2,Moomba
2023-03-07 09:00:00,793.97,4.28,29.66,0.11687555988,0.0028767517146776425,3,9,2,Moomba
2023-03-07 00:00:00,910.95,3.82,31.18,0.0,0.0007563347050754452,3,0,2,Moomba
2023-03-07 01:00:00,979.78,3.73,32.38,0.0,0.000533631001371742,3,1,2,Moomba
2023-03-07 02:00:00,981.83,3.91,33.3,0.0,0.0010337050754458165,3,2,2,Moomba
2023-03-07 03:00:00,898.12,4.2,33.77,0.0,0.0023703703703703716,3,3,2,Moomba
2023-03-07 04:00:00,744.22,4.4,33.89,0.0,0.0037640603566529516,3,4,2,Moomba
2023-03-07 05:00:00,528.2,4.51,33.49,0.0,0.00472284087791495,3,5,2,Moomba
2023-03-07 06:00:00,293.38,4.51,32.52,0.04268326944,0.00472284087791495,3,6,2,Moomba
2023-03-07 07:00:00,53.85,3.39,30.48,0.0079004412,8.137037037037046e-05,3,7,2,Moomba
2023-03-07 08:00:00,0.0,2.88,28.03,0.0,0.0,3,8,2,Moomba
2023-03-07 09:00:00,0.0,3.76,27.16,0.0,0.0006021618655692724,3,9,2,Moomba
2023-03-07 00:00:00,0.0,4.21,26.08,0.0,0.0024301248285322364,3,0,2,Moomba
2023-03-07 01:00:00,0.0,4.42,24.98,0.0,0.003927692729766803,3,1,2,Moomba
2023-03-07 02:00:00,0.0,4.62,24.03,0.0,0.005832000000000002,3,2,2,Moomba
2023-03-07 03:00:00,0.0,4.91,23.16,0.0,0.009558122085048013,3,3,2,Moomba
2023-03-08 00:00:00,0.0,4.99,22.34,0.0,0.010810149519890266,3,0,2,Moomba
2023-03-08 01:00:00,0.0,4.84,21.59,0.0,0.008545272976680382,3,1,2,Moomba
2023-03-08 02:00:00,0.0,4.69,20.91,0.0,0.006621137174211253,3,2,2,Moomba
2023-03-08 03:00:00,0.0,4.57,20.18,0.0,0.00530849519890261,3,3,2,Moomba
2023-03-08 04:00:00,0.0,4.64,19.38,0.0,0.0060506776406035615,3,4,2,Moomba
2023-03-08 05:00:00,6.78,4.92,18.72,0.0,0.009709037037037035,3,5,2,Moomba
2023-03-08 06:00:00,161.65,5.58,19.68,0.024763486799999998,0.023557629629629633,3,6,2,Moomba
2023-03-08 07:00:00,406.83,5.93,21.94,0.061771439879999994,0.034504467764060354,3,7,2,Moomba
2023-03-08 08:00:00,637.45,5.51,24.53,0.09579726090000001,0.021691702331961583,3,8,2,Moomba
2023-03-08 09:00:00,824.62,4.9,27.17,0.12261934475999998,0.009408779149519894,3,9,2,Moomba
2023-03-08 00:00:00,956.5,4.35,29.2,0.0,0.003374999999999998,3,0,2,Moomba
2023-03-08 01:00:00,1020.55,3.99,30.55,0.0,0.001331000000000001,3,1,2,Moomba
2023-03-08 02:00:00,1008.03,3.99,31.39,0.0,0.001331000000000001,3,2,2,Moomba
2023-03-08 03:00:00,922.4,4.28,31.77,0.0,0.0028767517146776425,3,3,2,Moomba
2023-03-08 04:00:00,716.88,4.58,31.62,0.0,0.005410578875171469,3,4,2,Moomba
2023-03-08 05:00:00,467.7,4.73,30.96,0.0,0.007102492455418386,3,5,2,Moomba
2023-03-08 06:00:00,218.6,4.62,29.78,0.0321630552,0.005832000000000002,3,6,2,Moomba
2023-03-08 07:00:00,46.65,2.98,27.42,0.006929764199999999,0.0,3,7,2,Moomba
2023-03-08 08:00:00,0.0,1.77,24.5,0.0,0.0,3,8,2,Moomba
2023-03-08 09:00:00,0.0,1.58,23.44,0.0,0.0,3,9,2,Moomba
2023-03-08 00:00:00,0.0,1.46,22.52,0.0,0.0,3,0,2,Moomba
2023-03-08 01:00:00,0.0,1.4,21.66,0.0,0.0,3,1,2,Moomba
2023-03-08 02:00:00,0.0,1.43,20.81,0.0,0.0,3,2,2,Moomba
2023-03-08 03:00:00,0.0,1.48,19.99,0.0,0.0,3,3,2,Moomba
2023-03-09 00:00:00,0.0,1.5,19.25,0.0,0.0,3,0,2,Moomba
2023-03-09 01:00:00,0.0,1.49,18.58,0.0,0.0,3,1,2,Moomba
2023-03-09 02:00:00,0.0,1.57,18.07,0.0,0.0,3,2,2,Moomba
2023-03-09 03:00:00,0.0,1.9,17.76,0.0,0.0,3,3,2,Moomba
2023-03-09 04:00:00,0.0,2.84,17.75,0.0,0.0,3,4,2,Moomba
2023-03-09 05:00:00,6.78,4.18,17.88,0.0,0.002253816186556925,3,5,2,Moomba
2023-03-09 06:00:00,162.5,5.72,19.26,0.024934650000000003,0.02760445541838133,3,6,2,Moomba
2023-03-09 07:00:00,404.48,6.85,22.15,0.0613636608,0.07828069272976679,3,7,2,Moomba
2023-03-09 08:00:00,631.58,6.78,25.33,0.09461194716000002,0.07408800000000001,3,8,2,Moomba
2023-03-09 09:00:00,816.9,6.25,27.84,0.12114300239999999,0.047089334705075446,3,9,2,Moomba
2023-03-09 00:00:00,944.35,5.84,29.69,0.0,0.03142154183813443,3,0,2,Moomba
2023-03-09 01:00:00,1001.45,5.57,31.08,0.0,0.023284764060356653,3,1,2,Moomba
2023-03-09 02:00:00,923.31,5.27,32.06,0.0,0.01604538134430726,3,2,2,Moomba
2023-03-09 03:00:00,901.92,5.02,32.58,0.0,0.011306458161865561,3,3,2,Moomba
2023-03-09 04:00:00,732.17,4.84,32.57,0.0,0.008545272976680382,3,4,2,Moomba
2023-03-09 05:00:00,517.22,4.73,32.06,0.0,0.007102492455418386,3,5,2,Moomba
2023-03-09 06:00:00,283.9,4.59,31.04,0.041556146399999994,0.00551396296296296,3,6,2,Moomba
2023-03-09 07:00:00,67.45,3.28,28.93,0.009958452900000001,3.0112482853223532e-05,3,7,2,Moomba
2023-03-09 08:00:00,0.0,3.06,26.65,0.0,2.9629629629629703e-07,3,8,2,Moomba
2023-03-09 09:00:00,0.0,4.25,26.0,0.0,0.0026791838134430732,3,9,2,Moomba
2023-03-09 00:00:00,0.0,4.82,24.96,0.0,0.008269640603566532,3,0,2,Moomba
2023-03-09 01:00:00,0.0,5.04,23.85,0.0,0.011645629629629633,3,1,2,Moomba
2023-03-09 02:00:00,0.0,5.06,22.83,0.0,0.011991517146776398,3,2,2,Moomba
2023-03-09 03:00:00,0.0,4.84,21.91,0.0,0.008545272976680382,3,3,2,Moomba
2023-03-10 00:00:00,0.0,4.42,21.03,0.0,0.003927692729766803,3,0,2,Moomba
2023-03-10 01:00:00,0.0,3.98,20.21,0.0,0.0012910727023319613,3,1,2,Moomba
2023-03-10 02:00:00,0.0,3.53,19.44,0.0,0.0002042208504801095,3,2,2,Moomba
2023-03-10 03:00:00,0.0,3.3,18.83,0.0,3.703703703703697e-05,3,3,2,Moomba
2023-03-10 04:00:00,0.0,3.17,18.34,0.0,6.739368998628251e-06,3,4,2,Moomba
2023-03-10 05:00:00,6.6,3.22,18.03,0.0,1.4606310013717462e-05,3,5,2,Moomba
2023-03-10 06:00:00,163.43,4.29,19.56,0.02504793552,0.002944703703703704,3,6,2,Moomba
2023-03-10 07:00:00,408.83,5.27,23.0,0.061815096,0.01604538134430726,3,7,2,Moomba
2023-03-10 08:00:00,593.49,6.05,26.86,0.08836116516,0.0389199245541838,3,8,2,Moomba
2023-03-10 09:00:00,825.75,5.38,29.67,0.12154874849999998,0.018492828532235935,3,9,2,Moomba
2023-03-10 00:00:00,953.83,4.63,31.86,0.0,0.005940668038408779,3,0,2,Moomba
2023-03-10 01:00:00,1016.35,4.02,33.46,0.0,0.001455703703703702,3,1,2,Moomba
2023-03-10 02:00:00,1001.17,3.58,34.52,0.0,0.0002676433470507546,3,2,2,Moomba
2023-03-10 03:00:00,870.45,3.31,35.04,0.0,4.08655692729767e-05,3,3,2,Moomba
2023-03-10 04:00:00,692.45,3.2,35.12,0.0,1.0973936899862853e-05,3,4,2,Moomba
2023-03-10 05:00:00,478.83,3.25,34.72,0.0,2.1433470507544577e-05,3,5,2,Moomba
2023-03-10 06:00:00,250.65,3.3,33.71,0.036287603099999996,3.703703703703697e-05,3,6,2,Moomba
2023-03-10 07:00:00,59.55,1.8,30.49,0.008736342299999998,0.0,3,7,2,Moomba
2023-03-10 08:00:00,0.0,1.95,27.85,0.0,0.0,3,8,2,Moomba
2023-03-10 09:00:00,0.0,2.55,27.15,0.0,0.0,3,9,2,Moomba
2023-03-10 00:00:00,0.0,3.15,26.49,0.0,4.629629629629621e-06,3,0,2,Moomba
2023-03-10 01:00:00,0.0,3.69,25.71,0.0,0.00045062962962962955,3,1,2,Moomba
2023-03-10 02:00:00,0.0,3.98,24.7,0.0,0.0012910727023319613,3,2,2,Moomba
2023-03-10 03:00:00,0.0,4.1,23.61,0.0,0.0018257887517146756,3,3,2,Moomba
2023-03-11 00:00:00,0.0,4.0,22.55,0.0,0.001371742112482853,3,0,2,Moomba
2023-03-11 01:00:00,0.0,3.71,21.52,0.0,0.0004909615912208504,3,1,2,Moomba
2023-03-11 02:00:00,0.0,3.41,20.65,0.0,9.454183813443082e-05,3,2,2,Moomba
2023-03-11 03:00:00,0.0,3.23,20.0,0.0,1.668998628257887e-05,3,3,2,Moomba
2023-03-11 04:00:00,0.0,3.1,19.53,0.0,1.3717421124828566e-06,3,4,2,Moomba
2023-03-11 05:00:00,6.3,3.06,19.22,0.0,2.9629629629629703e-07,3,5,2,Moomba
2023-03-11 06:00:00,162.62,4.07,20.81,0.024801826680000003,0.0016804430727023333,3,6,2,Moomba
2023-03-11 07:00:00,406.95,3.61,23.77,0.061342829099999996,0.0003113593964334704,3,7,2,Moomba
2023-03-11 08:00:00,635.45,4.71,29.05,0.0937733565,0.0068590000000000005,3,8,2,Moomba
2023-03-11 09:00:00,821.53,4.73,31.88,0.11983822415999999,0.007102492455418386,3,9,2,Moomba
2023-03-11 00:00:00,949.6,4.53,33.68,0.0,0.004913000000000003,3,0,2,Moomba
2023-03-11 01:00:00,1007.0,4.47,35.02,0.0,0.004357370370370368,3,1,2,Moomba
2023-03-11 02:00:00,992.17,4.55,35.93,0.0,0.0051081961591220824,3,2,2,Moomba
2023-03-11 03:00:00,908.15,4.65,36.38,0.0,0.006162037037037041,3,3,2,Moomba
2023-03-11 04:00:00,756.03,4.72,36.32,0.0,0.006980038408779148,3,4,2,Moomba
2023-03-11 05:00:00,527.03,4.71,35.74,0.0,0.0068590000000000005,3,5,2,Moomba
2023-03-11 06:00:00,272.83,4.44,34.57,0.039357910139999994,0.004096000000000002,3,6,2,Moomba
2023-03-11 07:00:00,51.5,2.38,30.99,0.007539909,0.0,3,7,2,Moomba
2023-03-11 08:00:00,0.0,2.36,28.19,0.0,0.0,3,8,2,Moomba
2023-03-11 09:00:00,0.0,2.85,27.27,0.0,0.0,3,9,2,Moomba
2023-03-11 00:00:00,0.0,3.22,26.36,0.0,1.4606310013717462e-05,3,0,2,Moomba
2023-03-11 01:00:00,0.0,3.25,25.39,0.0,2.1433470507544577e-05,3,1,2,Moomba
2023-03-11 02:00:00,0.0,2.98,24.37,0.0,0.0,3,2,2,Moomba
2023-03-11 03:00:00,0.0,2.65,23.4,0.0,0.0,3,3,2,Moomba
2023-03-12 00:00:00,0.0,2.36,22.51,0.0,0.0,3,0,2,Moomba
2023-03-12 01:00:00,0.0,2.19,21.76,0.0,0.0,3,1,2,Moomba
2023-03-12 02:00:00,0.0,2.16,21.14,0.0,0.0,3,2,2,Moomba
2023-03-12 03:00:00,0.0,2.23,20.62,0.0,0.0,3,3,2,Moomba
2023-03-12 04:00:00,0.0,2.33,20.15,0.0,0.0,3,4,2,Moomba
2023-03-12 05:00:00,5.82,2.48,19.85,0.0,0.0,3,5,2,Moomba
2023-03-12 06:00:00,158.27,4.02,21.95,0.024030134100000003,0.001455703703703702,3,6,2,Moomba
2023-03-12 07:00:00,400.58,3.81,24.82,0.06013026264,0.0007290000000000003,3,7,2,Moomba
2023-03-12 08:00:00,626.58,4.78,29.79,0.09218620908000001,0.0077362853223593995,3,8,2,Moomba
2023-03-12 09:00:00,758.67,4.51,32.88,0.11021350823999998,0.00472284087791495,3,9,2,Moomba
2023-03-12 00:00:00,932.75,4.53,34.77,0.0,0.004913000000000003,3,0,2,Moomba
2023-03-12 01:00:00,988.2,4.93,36.09,0.0,0.009861532235939639,3,1,2,Moomba
2023-03-12 02:00:00,970.45,5.38,36.83,0.0,0.018492828532235935,3,2,2,Moomba
2023-03-12 03:00:00,879.53,5.69,37.0,0.0,0.026701109739369008,3,3,2,Moomba
2023-03-12 04:00:00,700.45,5.84,36.64,0.0,0.03142154183813443,3,4,2,Moomba
2023-03-12 05:00:00,475.12,5.87,35.74,0.0,0.03242785048010974,3,5,2,Moomba
2023-03-12 06:00:00,240.02,5.63,34.32,0.03466080816,0.02495397393689986,3,6,2,Moomba
2023-03-12 07:00:00,47.08,3.92,31.77,0.006870761039999999,0.0010681591220850477,3,7,2,Moomba
2023-03-12 08:00:00,0.0,3.03,29.25,0.0,3.703703703703631e-08,3,8,2,Moomba
2023-03-12 09:00:00,0.0,2.89,28.1,0.0,0.0,3,9,2,Moomba
2023-03-12 00:00:00,0.0,2.78,27.03,0.0,0.0,3,0,2,Moomba
2023-03-12 01:00:00,0.0,2.74,26.07,0.0,0.0,3,1,2,Moomba
2023-03-12 02:00:00,0.0,2.7,25.14,0.0,0.0,3,2,2,Moomba
2023-03-12 03:00:00,0.0,2.8,24.29,0.0,0.0,3,3,2,Moomba
2023-03-13 00:00:00,0.0,3.19,23.5,0.0,9.408779149519882e-06,3,0,2,Moomba
2023-03-13 01:00:00,0.0,3.68,22.67,0.0,0.00043131961591220876,3,1,2,Moomba
2023-03-13 02:00:00,0.0,3.83,21.73,0.0,0.0007843443072702334,3,2,2,Moomba
2023-03-13 03:00:00,0.0,3.73,20.84,0.0,0.000533631001371742,3,3,2,Moomba
2023-03-13 04:00:00,0.0,3.61,20.09,0.0,0.0003113593964334704,3,4,2,Moomba
2023-03-13 05:00:00,5.6,3.53,19.5,0.0,0.0002042208504801095,3,5,2,Moomba
2023-03-13 06:00:00,158.98,4.51,20.73,0.02425430676,0.00472284087791495,3,6,2,Moomba
2023-03-13 07:00:00,404.15,6.06,23.82,0.0609086382,0.03930399999999999,3,7,2,Moomba
2023-03-13 08:00:00,634.17,5.89,26.47,0.09456616205999999,0.03311051989026062,3,8,2,Moomba
2023-03-13 09:00:00,822.33,5.25,28.67,0.12153872934,0.015625,3,9,2,Moomba
2023-03-13 00:00:00,871.16,4.87,30.53,0.0,0.008970100137174211,3,0,2,Moomba
2023-03-13 01:00:00,1008.17,4.91,31.99,0.0,0.009558122085048013,3,1,2,Moomba
2023-03-13 02:00:00,993.35,5.21,32.97,0.0,0.014806393689986283,3,2,2,Moomba
2023-03-13 03:00:00,905.3,5.58,33.5,0.0,0.023557629629629633,3,3,2,Moomba
2023-03-13 04:00:00,681.12,5.78,33.49,0.0,0.029471813443072717,3,4,2,Moomba
2023-03-13 05:00:00,439.2,5.81,32.88,0.0,0.030436270233196148,3,5,2,Moomba
2023-03-13 06:00:00,212.38,5.53,31.65,0.0310096038,0.02221437174211249,3,6,2,Moomba
2023-03-13 07:00:00,40.05,3.37,28.8,0.0059161859999999995,6.948285322359404e-05,3,7,2,Moomba
2023-03-13 08:00:00,0.0,2.47,26.01,0.0,0.0,3,8,2,Moomba
2023-03-13 09:00:00,0.0,2.49,24.99,0.0,0.0,3,9,2,Moomba
2023-03-13 00:00:00,0.0,2.47,24.1,0.0,0.0,3,0,2,Moomba
2023-03-13 01:00:00,0.0,2.47,23.34,0.0,0.0,3,1,2,Moomba
2023-03-13 02:00:00,0.0,2.45,22.63,0.0,0.0,3,2,2,Moomba
2023-03-13 03:00:00,0.0,2.49,21.98,0.0,0.0,3,3,2,Moomba
2023-03-14 00:00:00,0.0,2.53,21.36,0.0,0.0,3,0,2,Moomba
2023-03-14 01:00:00,0.0,2.47,20.65,0.0,0.0,3,1,2,Moomba
2023-03-14 02:00:00,0.0,2.37,20.01,0.0,0.0,3,2,2,Moomba
2023-03-14 03:00:00,0.0,2.25,19.46,0.0,0.0,3,3,2,Moomba
2023-03-14 04:00:00,0.0,2.04,18.93,0.0,0.0,3,4,2,Moomba
2023-03-14 05:00:00,4.88,1.8,18.55,0.0,0.0,3,5,2,Moomba
2023-03-14 06:00:00,150.55,3.0,20.9,0.022952853,0.0,3,6,2,Moomba
2023-03-14 07:00:00,391.02,2.42,23.7,0.05895799559999999,0.0,3,7,2,Moomba
2023-03-14 08:00:00,616.28,2.85,28.23,0.09124764935999999,0.0,3,8,2,Moomba
2023-03-14 09:00:00,798.15,3.17,31.11,0.11679648209999999,6.739368998628251e-06,3,9,2,Moomba
2023-03-14 00:00:00,924.88,3.19,33.05,0.0,9.408779149519882e-06,3,0,2,Moomba
2023-03-14 01:00:00,969.1,3.57,34.6,0.0,0.0002540370370370368,3,1,2,Moomba
2023-03-14 02:00:00,832.45,4.06,35.66,0.0,0.001633766803840876,3,2,2,Moomba
2023-03-14 03:00:00,747.17,4.49,36.05,0.0,0.004537652949245543,3,3,2,Moomba
2023-03-14 04:00:00,569.58,4.75,36.01,0.0,0.007351680384087792,3,4,2,Moomba
2023-03-14 05:00:00,514.25,4.82,35.57,0.0,0.008269640603566532,3,5,2,Moomba
2023-03-14 06:00:00,279.38,4.54,34.46,0.04032123911999999,0.005009964334705074,3,6,2,Moomba
2023-03-14 07:00:00,49.08,2.27,31.15,0.0071808948,0.0,3,7,2,Moomba
2023-03-14 08:00:00,0.0,1.72,28.46,0.0,0.0,3,8,2,Moomba
2023-03-14 09:00:00,0.0,1.57,27.37,0.0,0.0,3,9,2,Moomba
2023-03-14 00:00:00,0.0,1.47,26.58,0.0,0.0,3,0,2,Moomba
2023-03-14 01:00:00,0.0,1.44,25.81,0.0,0.0,3,1,2,Moomba
2023-03-14 02:00:00,0.0,1.42,24.89,0.0,0.0,3,2,2,Moomba
2023-03-14 03:00:00,0.0,1.42,24.13,0.0,0.0,3,3,2,Moomba
2023-03-15 00:00:00,0.0,1.43,23.45,0.0,0.0,3,0,2,Moomba
2023-03-15 01:00:00,0.0,1.46,22.83,0.0,0.0,3,1,2,Moomba
2023-03-15 02:00:00,0.0,1.52,22.25,0.0,0.0,3,2,2,Moomba
2023-03-15 03:00:00,0.0,1.6,21.75,0.0,0.0,3,3,2,Moomba
2023-03-15 04:00:00,0.0,1.71,21.32,0.0,0.0,3,4,2,Moomba
2023-03-15 05:00:00,4.38,1.84,21.05,0.0,0.0,3,5,2,Moomba
2023-03-15 06:00:00,143.52,3.16,23.77,0.021633917760000003,5.618655692729783e-06,3,6,2,Moomba
2023-03-15 07:00:00,381.5,3.2,26.61,0.056856471,1.0973936899862853e-05,3,7,2,Moomba
2023-03-15 08:00:00,607.9,3.34,31.34,0.08887254839999999,5.391495198902601e-05,3,8,2,Moomba
2023-03-15 09:00:00,794.22,3.2,34.58,0.11456782344,1.0973936899862853e-05,3,9,2,Moomba
2023-03-15 00:00:00,916.7,2.51,36.27,0.0,0.0,3,0,2,Moomba
2023-03-15 01:00:00,972.85,2.02,37.47,0.0,0.0,3,1,2,Moomba
2023-03-15 02:00:00,954.7,1.96,38.3,0.0,0.0,3,2,2,Moomba
2023-03-15 03:00:00,869.03,2.25,38.74,0.0,0.0,3,3,2,Moomba
2023-03-15 04:00:00,721.4,2.56,38.68,0.0,0.0,3,4,2,Moomba
2023-03-15 05:00:00,517.12,2.8,38.11,0.0,0.0,3,5,2,Moomba
2023-03-15 06:00:00,264.5,2.79,37.01,0.037769013000000004,0.0,3,6,2,Moomba
2023-03-15 07:00:00,48.55,1.29,33.34,0.007039555799999999,0.0,3,7,2,Moomba
2023-03-15 08:00:00,0.0,1.31,31.01,0.0,0.0,3,8,2,Moomba
2023-03-15 09:00:00,0.0,1.36,30.05,0.0,0.0,3,9,2,Moomba
2023-03-15 00:00:00,0.0,1.37,29.25,0.0,0.0,3,0,2,Moomba
2023-03-15 01:00:00,0.0,1.36,28.53,0.0,0.0,3,1,2,Moomba
2023-03-15 02:00:00,0.0,1.33,27.81,0.0,0.0,3,2,2,Moomba
2023-03-15 03:00:00,0.0,1.32,27.11,0.0,0.0,3,3,2,Moomba
2023-03-16 00:00:00,0.0,1.31,26.39,0.0,0.0,3,0,2,Moomba
2023-03-16 01:00:00,0.0,1.32,25.64,0.0,0.0,3,1,2,Moomba
2023-03-16 02:00:00,0.0,1.33,24.85,0.0,0.0,3,2,2,Moomba
2023-03-16 03:00:00,0.0,1.36,24.09,0.0,0.0,3,3,2,Moomba
2023-03-16 04:00:00,0.0,1.42,23.41,0.0,0.0,3,4,2,Moomba
2023-03-16 05:00:00,0.0,1.5,22.93,0.0,0.0,3,5,2,Moomba
2023-03-16 06:00:00,157.7,2.49,25.84,0.023575519199999995,0.0,3,6,2,Moomba
2023-03-16 07:00:00,390.1,3.11,28.93,0.0575951442,1.8257887517146717e-06,3,7,2,Moomba
