timestamp,pv_generation,wind_generation,renewable_total,demand,grid_required,temperature
2023-01-01 00:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,32.69
2023-01-01 01:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,31.86
2023-01-01 02:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,31.08
2023-01-01 03:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,30.58
2023-01-01 04:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,30.27
2023-01-01 05:00:00,0.0,0.07879051190559579,0.07879051190559579,5.47945205479452,5.400661542888924,31.08
2023-01-01 06:00:00,15.417312487364374,0.9140109659534762,16.33132345331785,5.47945205479452,0.0,33.6
2023-01-01 07:00:00,26.006168971847117,2.7669323269351254,28.773101298782244,5.47945205479452,0.0,36.81
2023-01-01 08:00:00,35.469395178040855,2.823017103167565,38.29241228120842,5.47945205479452,0.0,39.06
2023-01-01 09:00:00,42.8328257332932,1.614164480368873,44.44699021366207,5.47945205479452,0.0,40.77
2023-01-01 00:00:00,0.0,0.5797884296314512,0.5797884296314512,5.47945205479452,4.899663625163069,42.1
2023-01-01 01:00:00,0.0,0.09542561068886124,0.09542561068886124,5.47945205479452,5.384026444105659,43.08
2023-01-01 02:00:00,0.0,0.001113314300538086,0.001113314300538086,5.47945205479452,5.4783387404939825,43.7
2023-01-01 03:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,43.95
2023-01-01 04:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,43.78
2023-01-01 05:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,43.19
2023-01-01 06:00:00,13.329532581634423,0.0,13.329532581634423,5.47945205479452,0.0,42.37
2023-01-01 07:00:00,5.3199220933797395,0.0,5.3199220933797395,5.47945205479452,0.1595299614147807,41.3
2023-01-01 08:00:00,0.5543463060638015,0.0,0.5543463060638015,5.47945205479452,4.925105748730719,39.42
2023-01-01 09:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,38.33
2023-01-01 00:00:00,0.0,0.0005136845565874902,0.0005136845565874902,5.47945205479452,5.478938370237933,37.47
2023-01-01 01:00:00,0.0,0.02373226833681766,0.02373226833681766,5.47945205479452,5.455719786457703,36.57
2023-01-01 02:00:00,0.0,0.03902538843418845,0.03902538843418845,5.47945205479452,5.440426666360332,35.67
2023-01-01 03:00:00,0.0,0.004109476452699922,0.004109476452699922,5.47945205479452,5.47534257834182,34.71
2023-01-02 00:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,33.84
2023-01-02 01:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,33.0
2023-01-02 02:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,32.49
2023-01-02 03:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,32.1
2023-01-02 04:00:00,0.0,0.00890651440430466,0.00890651440430466,5.47945205479452,5.470545540390216,31.68
2023-01-02 05:00:00,0.0,0.08964386254919601,0.08964386254919601,5.47945205479452,5.389808192245324,31.67
2023-01-02 06:00:00,12.127246827213026,0.1717891643352447,12.299035991548271,5.47945205479452,0.0,33.29
2023-01-02 07:00:00,23.042480369107285,0.3671812610015064,23.40966163010879,5.47945205479452,0.0,35.78
2023-01-02 08:00:00,34.5055758885591,0.2747811927539181,34.78035708131302,5.47945205479452,0.0,37.87
2023-01-02 09:00:00,41.67704219340799,0.05353276877117749,41.73057496217917,5.47945205479452,0.0,39.88
2023-01-02 00:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,41.65
2023-01-02 01:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,42.97
2023-01-02 02:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,43.79
2023-01-02 03:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,44.13
2023-01-02 04:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,44.17
2023-01-02 05:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,43.85
2023-01-02 06:00:00,7.66058145772449,0.0,7.66058145772449,5.47945205479452,0.0,43.09
2023-01-02 07:00:00,2.3560553461614755,0.0,2.3560553461614755,5.47945205479452,3.1233967086330447,42.06
2023-01-02 08:00:00,0.39808710124032376,0.0,0.39808710124032376,5.47945205479452,5.081364953554196,40.09
2023-01-02 09:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,38.35
2023-01-02 00:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,37.16
2023-01-02 01:00:00,0.0,0.0597838696432916,0.0597838696432916,5.47945205479452,5.419668185151228,35.29
2023-01-02 02:00:00,0.0,2.7669323269351254,2.7669323269351254,5.47945205479452,2.712519727859395,33.58
2023-01-02 03:00:00,0.0,4.36855863823075,4.36855863823075,5.47945205479452,1.11089341656377,31.45
2023-01-03 00:00:00,0.0,1.7541617670939444,1.7541617670939444,5.47945205479452,3.7252902877005756,30.25
2023-01-03 01:00:00,0.0,0.09542561068886124,0.09542561068886124,5.47945205479452,5.384026444105659,30.03
2023-01-03 02:00:00,0.0,0.0,0.0,4.566210045662101,4.566210045662101,29.99
2023-01-03 03:00:00,0.0,0.0,0.0,4.566210045662101,4.566210045662101,29.84
2023-01-03 04:00:00,0.0,0.0,0.0,4.566210045662101,4.566210045662101,29.63
2023-01-03 05:00:00,0.0,0.0,0.0,4.566210045662101,4.566210045662101,29.96
2023-01-03 06:00:00,15.304915957094408,0.0,15.304915957094408,5.47945205479452,0.0,31.76
2023-01-03 07:00:00,25.990044474226803,0.0,25.990044474226803,5.47945205479452,0.0,35.19
2023-01-03 08:00:00,35.59694595228219,0.0,35.59694595228219,5.47945205479452,0.0,37.54
2023-01-03 09:00:00,43.2597532371713,0.0,43.2597532371713,5.47945205479452,0.0,39.34
2023-01-03 00:00:00,0.0,0.07622146178552426,0.07622146178552426,5.47945205479452,5.403230593008996,40.79
2023-01-03 01:00:00,0.0,0.5046727541008572,0.5046727541008572,5.47945205479452,4.974779300693663,41.86
2023-01-03 02:00:00,0.0,1.053685487723088,1.053685487723088,5.47945205479452,4.425766567071433,42.5
2023-01-03 03:00:00,0.0,1.3743133146819595,1.3743133146819595,5.47945205479452,4.105138740112561,42.78
2023-01-03 04:00:00,0.0,1.4635274512943395,1.4635274512943395,5.47945205479452,4.0159246035001805,42.55
2023-01-03 05:00:00,0.0,1.4273926232614165,1.4273926232614165,5.47945205479452,4.052059431533104,41.91
2023-01-03 06:00:00,17.842101466538967,1.1909603403988167,19.033061806937784,5.47945205479452,0.0,40.88
2023-01-03 07:00:00,8.327272584899516,0.6407712450940772,8.968043829993594,5.47945205479452,0.0,39.5
2023-01-03 08:00:00,0.5707733072062673,0.01306952362577576,0.583842830832043,5.47945205479452,4.895609223962477,37.43
2023-01-03 09:00:00,0.0,0.0204001671493789,0.0204001671493789,5.47945205479452,5.459051887645141,35.9
2023-01-03 00:00:00,0.0,0.0458976576251883,0.0458976576251883,5.47945205479452,5.433554397169332,34.67
2023-01-03 01:00:00,0.0,0.035862772829128725,0.035862772829128725,5.47945205479452,5.443589281965392,33.62
2023-01-03 02:00:00,0.0,0.002057979468209156,0.002057979468209156,5.47945205479452,5.477394075326311,32.51
2023-01-03 03:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,31.38
2023-01-04 00:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,30.38
2023-01-04 01:00:00,0.0,0.0025500208936723623,0.0025500208936723623,4.566210045662101,4.563660024768429,29.39
2023-01-04 02:00:00,0.0,0.040674134978627284,0.040674134978627284,4.566210045662101,4.525535910683473,28.47
2023-01-04 03:00:00,0.0,0.11425137074418468,0.11425137074418468,4.566210045662101,4.451958674917916,27.76
2023-01-04 04:00:00,0.0,0.3122031074735076,0.3122031074735076,4.566210045662101,4.254006938188593,27.2
2023-01-04 05:00:00,0.0,1.4273926232614165,1.4273926232614165,4.566210045662101,3.138817422400684,27.17
2023-01-04 06:00:00,10.611342256653336,5.084266872328414,15.69560912898175,4.566210045662101,0.0,27.5
2023-01-04 07:00:00,21.184018322482906,6.25,27.434018322482906,4.566210045662101,0.0,27.7
2023-01-04 08:00:00,28.414541232388824,4.67772627042503,33.092267502813854,4.566210045662101,0.0,27.9
2023-01-04 09:00:00,34.672520459821165,2.6570011133644886,37.32952157318565,4.566210045662101,0.0,28.35
2023-01-04 00:00:00,0.0,1.3225664701751965,1.3225664701751965,4.566210045662101,3.243643575486904,28.94
2023-01-04 01:00:00,0.0,0.4611914945597905,0.4611914945597905,4.566210045662101,4.10501855110231,29.44
2023-01-04 02:00:00,0.0,0.08684269768953069,0.08684269768953069,4.566210045662101,4.47936734797257,29.9
2023-01-04 03:00:00,0.0,0.0009682948663864747,0.0009682948663864747,5.47945205479452,5.4784837599281335,30.6
2023-01-04 04:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,31.38
2023-01-04 05:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,31.88
2023-01-04 06:00:00,11.793631990405942,0.0,11.793631990405942,5.47945205479452,0.0,31.99
2023-01-04 07:00:00,4.301926119694106,0.0,4.301926119694106,5.47945205479452,1.1775259351004141,31.16
2023-01-04 08:00:00,0.48063771808016365,0.0,0.48063771808016365,4.566210045662101,4.085572327581937,29.48
2023-01-04 09:00:00,0.0,0.0,0.0,4.566210045662101,4.566210045662101,28.79
