timestamp,solar_irradiation,wind_speed,temperature,pv_generation,wind_generation,total_generation,month,hour,season,location
2024-01-01 00:00:00,0.0,3.12,24.29,0.0,0.004740740740740753,0.004740740740740753,1,0,1,Moomba
2024-01-01 01:00:00,0.0,3.17,23.56,0.0,0.013478737997256502,0.013478737997256502,1,1,1,Moomba
2024-01-01 02:00:00,0.0,3.34,22.95,0.0,0.10782990397805202,0.10782990397805202,1,2,1,Moomba
2024-01-01 03:00:00,0.0,3.49,22.39,0.0,0.3227681755829908,0.3227681755829908,1,3,1,Moomba
2024-01-01 04:00:00,0.0,3.66,21.87,0.0,0.7887407407407412,0.7887407407407412,1,4,1,Moomba
2024-01-01 05:00:00,124.32,4.53,22.73,0.0,9.826000000000006,9.826000000000006,1,5,1,Moomba
2024-01-01 06:00:00,355.27,4.33,25.3,46.89563999999999,6.454422496570646,53.35006249657064,1,6,1,Moomba
2024-01-01 07:00:00,596.83,4.79,30.03,78.78156,15.734812071330591,94.5163720713306,1,7,1,Moomba
2024-01-01 08:00:00,813.6,3.96,33.4,107.39519999999999,2.427259259259259,109.82245925925925,1,8,1,Moomba
2024-01-01 09:00:00,966.47,2.33,35.47,127.57404,0.0,127.57404,1,9,1,Moomba
2024-01-01 00:00:00,1063.78,0.76,36.94,0.0,0.0,0.0,1,0,1,Moomba
2024-01-01 01:00:00,1120.3,1.33,38.17,0.0,0.0,0.0,1,1,1,Moomba
2024-01-01 02:00:00,1121.95,1.58,38.93,0.0,0.0,0.0,1,2,1,Moomba
2024-01-01 03:00:00,1029.4,2.01,39.51,0.0,0.0,0.0,1,3,1,Moomba
2024-01-01 04:00:00,821.35,2.67,39.62,0.0,0.0,0.0,1,4,1,Moomba
2024-01-01 05:00:00,580.65,3.06,39.17,0.0,0.0005925925925925941,0.0005925925925925941,1,5,1,Moomba
2024-01-01 06:00:00,340.8,3.15,38.29,44.9856,0.009259259259259241,44.99485925925926,1,6,1,Moomba
2024-01-01 07:00:00,113.55,2.3,36.79,14.9886,0.0,14.9886,1,7,1,Moomba
2024-01-01 08:00:00,11.2,2.02,34.08,1.4784000000000002,0.0,1.4784000000000002,1,8,1,Moomba
2024-01-01 09:00:00,0.0,3.17,33.33,0.0,0.013478737997256502,0.013478737997256502,1,9,1,Moomba
2024-01-01 00:00:00,0.0,4.15,32.88,0.0,4.172496570644723,4.172496570644723,1,0,1,Moomba
2024-01-01 01:00:00,0.0,4.15,31.91,0.0,4.172496570644723,4.172496570644723,1,1,1,Moomba
2024-01-01 02:00:00,0.0,3.95,30.7,0.0,2.3521947873799736,2.3521947873799736,1,2,1,Moomba
2024-01-01 03:00:00,0.0,3.68,29.67,0.0,0.8626392318244175,0.8626392318244175,1,3,1,Moomba
2024-01-02 00:00:00,0.0,3.21,28.69,0.0,0.0254074074074074,0.0254074074074074,1,0,1,Moomba
2024-01-02 01:00:00,0.0,2.92,27.84,0.0,0.0,0.0,1,1,1,Moomba
2024-01-02 02:00:00,0.0,2.69,27.04,0.0,0.0,0.0,1,2,1,Moomba
2024-01-02 03:00:00,0.0,2.52,26.36,0.0,0.0,0.0,1,3,1,Moomba
2024-01-02 04:00:00,0.0,2.37,25.58,0.0,0.0,0.0,1,4,1,Moomba
2024-01-02 05:00:00,111.78,3.44,26.82,0.0,0.23370096021947867,0.23370096021947867,1,5,1,Moomba
2024-01-02 06:00:00,337.1,4.06,29.21,44.49720000000001,3.2675336076817523,47.76473360768176,1,6,1,Moomba
2024-01-02 07:00:00,575.08,3.99,33.35,75.91056,2.662000000000002,78.57256000000001,1,7,1,Moomba
2024-01-02 08:00:00,785.78,3.58,37.25,103.72295999999999,0.5352866941015092,104.2582466941015,1,8,1,Moomba
2024-01-02 09:00:00,951.47,2.9,39.37,125.59403999999999,0.0,125.59403999999999,1,9,1,Moomba
2024-01-02 00:00:00,1063.7,2.34,40.87,0.0,0.0,0.0,1,0,1,Moomba
2024-01-02 01:00:00,1031.97,1.92,41.96,0.0,0.0,0.0,1,1,1,Moomba
2024-01-02 02:00:00,1040.95,1.91,42.73,0.0,0.0,0.0,1,2,1,Moomba
2024-01-02 03:00:00,945.17,2.32,43.14,0.0,0.0,0.0,1,3,1,Moomba
2024-01-02 04:00:00,813.17,2.88,43.12,0.0,0.0,0.0,1,4,1,Moomba
2024-01-02 05:00:00,612.47,3.32,42.63,0.0,0.0898984910836761,0.0898984910836761,1,5,1,Moomba
2024-01-02 06:00:00,392.88,3.53,41.71,51.86015999999999,0.40844170096021903,52.26860170096021,1,6,1,Moomba
2024-01-02 07:00:00,166.55,3.18,40.18,21.984599999999997,0.016000000000000042,22.0006,1,7,1,Moomba
2024-01-02 08:00:00,13.98,1.88,36.01,1.84536,0.0,1.84536,1,8,1,Moomba
2024-01-02 09:00:00,0.0,2.01,34.02,0.0,0.0,0.0,1,9,1,Moomba
2024-01-02 00:00:00,0.0,1.76,32.61,0.0,0.0,0.0,1,0,1,Moomba
2024-01-02 01:00:00,0.0,1.53,31.62,0.0,0.0,0.0,1,1,1,Moomba
2024-01-02 02:00:00,0.0,1.67,30.96,0.0,0.0,0.0,1,2,1,Moomba
2024-01-02 03:00:00,0.0,2.27,30.8,0.0,0.0,0.0,1,3,1,Moomba
2024-01-03 00:00:00,0.0,2.65,30.72,0.0,0.0,0.0,1,0,1,Moomba
2024-01-03 01:00:00,0.0,2.53,30.01,0.0,0.0,0.0,1,1,1,Moomba
2024-01-03 02:00:00,0.0,2.2,28.55,0.0,0.0,0.0,1,2,1,Moomba
2024-01-03 03:00:00,0.0,2.37,27.68,0.0,0.0,0.0,1,3,1,Moomba
2024-01-03 04:00:00,0.0,2.95,27.43,0.0,0.0,0.0,1,4,1,Moomba
2024-01-03 05:00:00,96.4,4.04,28.08,0.0,3.0860466392318253,3.0860466392318253,1,5,1,Moomba
2024-01-03 06:00:00,312.0,4.87,29.77,41.184,17.940200274348424,59.124200274348425,1,6,1,Moomba
2024-01-03 07:00:00,542.33,5.2,32.52,71.58756,29.21262002743485,100.80018002743485,1,7,1,Moomba
2024-01-03 08:00:00,752.12,5.54,35.69,99.27984,44.95765157750342,144.23749157750342,1,8,1,Moomba
2024-01-03 09:00:00,920.12,4.85,38.12,121.45584,17.370713305898484,138.82655330589847,1,9,1,Moomba
2024-01-03 00:00:00,1022.42,3.61,39.97,0.0,0.6227187928669408,0.6227187928669408,1,0,1,Moomba
2024-01-03 01:00:00,1060.03,2.16,41.24,0.0,0.0,0.0,1,1,1,Moomba
2024-01-03 02:00:00,1027.22,0.69,42.05,0.0,0.0,0.0,1,2,1,Moomba
2024-01-03 03:00:00,890.47,0.79,42.66,0.0,0.0,0.0,1,3,1,Moomba
2024-01-03 04:00:00,706.53,1.83,42.95,0.0,0.0,0.0,1,4,1,Moomba
2024-01-03 05:00:00,568.83,2.58,42.8,0.0,0.0,0.0,1,5,1,Moomba
2024-01-03 06:00:00,331.95,3.03,42.1,43.8174,7.407407407407262e-05,43.81747407407407,1,6,1,Moomba
2024-01-03 07:00:00,106.5,2.44,40.62,14.058,0.0,14.058,1,7,1,Moomba
2024-01-03 08:00:00,13.1,1.97,37.84,1.7291999999999998,0.0,1.7291999999999998,1,8,1,Moomba
2024-01-03 09:00:00,0.0,2.36,36.96,0.0,0.0,0.0,1,9,1,Moomba
2024-01-03 00:00:00,0.0,2.48,36.39,0.0,0.0,0.0,1,0,1,Moomba
2024-01-03 01:00:00,0.0,2.5,35.46,0.0,0.0,0.0,1,1,1,Moomba
2024-01-03 02:00:00,0.0,2.42,34.17,0.0,0.0,0.0,1,2,1,Moomba
