timestamp,pv_generation,wind_generation,renewable_total,demand,grid_required,temperature
2024-01-01 00:00:00,0.0,2.35382773363528e-05,2.35382773363528e-05,4.566210045662101,4.5661865073847645,24.29
2024-01-01 01:00:00,0.0,6.692335448697968e-05,6.692335448697968e-05,4.566210045662101,4.566143122307614,23.56
2024-01-01 02:00:00,0.0,0.0005353868358958375,0.0005353868358958375,4.566210045662101,4.565674658826205,22.95
2024-01-01 03:00:00,0.0,0.0016025780036716245,0.0016025780036716245,4.566210045662101,4.564607467658429,22.39
2024-01-01 04:00:00,0.0,0.0039161808918356895,0.0039161808918356895,4.566210045662101,4.562293864770265,21.87
2024-01-01 05:00:00,0.0,0.04878712542100827,0.04878712542100827,4.566210045662101,4.517422920241092,22.73
2024-01-01 06:00:00,0.0,0.03204688783435469,0.03204688783435469,4.566210045662101,4.534163157827746,25.3
2024-01-01 07:00:00,0.0,0.078125,0.078125,5.47945205479452,5.40132705479452,30.03
2024-01-01 08:00:00,0.0,0.012051597996212603,0.012051597996212603,5.47945205479452,5.467400456798307,33.4
2024-01-01 09:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,35.47
2024-01-01 00:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,36.94
2024-01-01 01:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,38.17
2024-01-01 02:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,38.93
2024-01-01 03:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,39.51
2024-01-01 04:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,39.62
2024-01-01 05:00:00,0.0,2.9422846670441e-06,2.9422846670441e-06,5.47945205479452,5.479449112509853,39.17
2024-01-01 06:00:00,0.0,4.597319792256386e-05,4.597319792256386e-05,5.47945205479452,5.479406081596598,38.29
2024-01-01 07:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,36.79
2024-01-01 08:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,34.08
2024-01-01 09:00:00,0.0,6.692335448697968e-05,6.692335448697968e-05,5.47945205479452,5.479385131440034,33.33
2024-01-01 00:00:00,0.0,0.02071688515273467,0.02071688515273467,5.47945205479452,5.458735169641786,32.88
2024-01-01 01:00:00,0.0,0.02071688515273467,0.02071688515273467,5.47945205479452,5.458735169641786,31.91
2024-01-01 02:00:00,0.0,0.011678894983365416,0.011678894983365416,5.47945205479452,5.467773159811155,30.7
2024-01-01 03:00:00,0.0,0.004283094687166707,0.004283094687166707,4.566210045662101,4.561926950974934,29.67
2024-01-02 00:00:00,0.0,0.00012615045509951542,0.00012615045509951542,4.566210045662101,4.566083895207001,28.69
2024-01-02 01:00:00,0.0,0.0,0.0,4.566210045662101,4.566210045662101,27.84
2024-01-02 02:00:00,0.0,0.0,0.0,4.566210045662101,4.566210045662101,27.04
2024-01-02 03:00:00,0.0,0.0,0.0,4.566210045662101,4.566210045662101,26.36
2024-01-02 04:00:00,0.0,0.0,0.0,4.566210045662101,4.566210045662101,25.58
2024-01-02 05:00:00,0.0,0.0011603498938772402,0.0011603498938772402,4.566210045662101,4.565049695768224,26.82
2024-01-02 06:00:00,0.0,0.016223648680574923,0.016223648680574923,4.566210045662101,4.5499863969815255,29.21
2024-01-02 07:00:00,0.0,0.013217110509945455,0.013217110509945455,5.47945205479452,5.466234944284575,33.35
2024-01-02 08:00:00,0.0,0.002657754842390311,0.002657754842390311,5.47945205479452,5.47679429995213,37.25
2024-01-02 09:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,39.37
2024-01-02 00:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,40.87
2024-01-02 01:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,41.96
2024-01-02 02:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,42.73
2024-01-02 03:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,43.14
2024-01-02 04:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,43.12
2024-01-02 05:00:00,0.0,0.0004463554813412067,0.0004463554813412067,5.47945205479452,5.479005699313179,42.63
2024-01-02 06:00:00,0.0,0.0020279560850718654,0.0020279560850718654,5.47945205479452,5.477424098709449,41.71
2024-01-02 07:00:00,0.0,7.94416860101907e-05,7.94416860101907e-05,5.47945205479452,5.47937261310851,40.18
2024-01-02 08:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,36.01
2024-01-02 09:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,34.02
2024-01-02 00:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,32.61
2024-01-02 01:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,31.62
2024-01-02 02:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,30.96
2024-01-02 03:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,30.8
2024-01-03 00:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,30.72
2024-01-03 01:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,30.01
2024-01-03 02:00:00,0.0,0.0,0.0,4.566210045662101,4.566210045662101,28.55
2024-01-03 03:00:00,0.0,0.0,0.0,4.566210045662101,4.566210045662101,27.68
2024-01-03 04:00:00,0.0,0.0,0.0,4.566210045662101,4.566210045662101,27.43
2024-01-03 05:00:00,0.0,0.015322546757916142,0.015322546757916142,4.566210045662101,4.550887498904184,28.08
2024-01-03 06:00:00,0.0,0.08907498482217005,0.08907498482217005,4.566210045662101,4.477135060839931,29.77
2024-01-03 07:00:00,0.0,0.14504373673465512,0.14504373673465512,5.47945205479452,5.334408318059865,32.52
2024-01-03 08:00:00,0.0,0.22321947752347326,0.22321947752347326,5.47945205479452,5.256232577271047,35.69
2024-01-03 09:00:00,0.0,0.08624742201376409,0.08624742201376409,5.47945205479452,5.393204632780757,38.12
2024-01-03 00:00:00,0.0,0.003091864425973773,0.003091864425973773,5.47945205479452,5.476360190368546,39.97
2024-01-03 01:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,41.24
2024-01-03 02:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,42.05
2024-01-03 03:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,42.66
2024-01-03 04:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,42.95
2024-01-03 05:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,42.8
2024-01-03 06:00:00,0.0,3.6778558338050436e-07,3.6778558338050436e-07,5.47945205479452,5.479451687008937,42.1
2024-01-03 07:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,40.62
2024-01-03 08:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,37.84
2024-01-03 09:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,36.96
2024-01-03 00:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,36.39
2024-01-03 01:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,35.46
2024-01-03 02:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,34.17
2024-01-03 03:00:00,0.0,0.004283094687166707,0.004283094687166707,5.47945205479452,5.475168960107354,32.9
2024-01-04 00:00:00,0.0,0.6899793761101134,0.6899793761101134,5.47945205479452,4.789472678684406,31.81
2024-01-04 01:00:00,0.0,0.4719366849980445,0.4719366849980445,5.47945205479452,5.007515369796476,30.97
2024-01-04 02:00:00,0.0,0.1906698676617023,0.1906698676617023,5.47945205479452,5.288782187132818,30.47
2024-01-04 03:00:00,0.0,0.13919067436554317,0.13919067436554317,4.566210045662101,4.4270193712965575,29.8
2024-01-04 04:00:00,0.0,0.12978918944459955,0.12978918944459955,4.566210045662101,4.436420856217501,29.42
2024-01-04 05:00:00,0.0,0.141123850743609,0.141123850743609,4.566210045662101,4.425086194918491,29.75
2024-01-04 06:00:00,0.0,0.1572375451564414,0.1572375451564414,5.47945205479452,5.322214509638079,31.36
2024-01-04 07:00:00,0.0,0.10897350618681821,0.10897350618681821,5.47945205479452,5.370478548607702,33.99
2024-01-04 08:00:00,0.0,0.024131651699228242,0.024131651699228242,5.47945205479452,5.455320403095292,36.67
2024-01-04 09:00:00,0.0,0.00010897350618681851,0.00010897350618681851,5.47945205479452,5.4793430812883335,39.23
2024-01-04 00:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,41.48
2024-01-04 01:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,42.94
2024-01-04 02:00:00,0.0,0.0,0.0,5.47945205479452,5.47945205479452,43.82
2024-01-04 03:00:00,0.0,0.004283094687166707,0.004283094687166707,5.47945205479452,5.475168960107354,44.33
2024-01-04 04:00:00,0.0,0.0547548142969404,0.0547548142969404,5.47945205479452,5.42469724049758,44.28
2024-01-04 05:00:00,0.0,0.12435687378287488,0.12435687378287488,5.47945205479452,5.355095181011645,43.73
2024-01-04 06:00:00,0.0,0.1025649922349838,0.1025649922349838,5.47945205479452,5.376887062559536,42.8
2024-01-04 07:00:00,0.0,0.006974304395956361,0.006974304395956361,5.47945205479452,5.472477750398564,41.22
2024-01-04 08:00:00,0.0,0.02126203873912249,0.02126203873912249,5.47945205479452,5.458190016055398,38.4
